Info 0    [09:39:59.498] Starting TS Server
Info 10889[16:34:38.959] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 461 structureChanged: false structureIsReused:: Completely Elapsed: 4.9560999982059ms
Info 10890[16:34:38.959] Different program with same set of files
Info 10891[16:34:39.367] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10892[16:34:39.375] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 462 structureChanged: false structureIsReused:: Completely Elapsed: 7.695999998599291ms
Info 10893[16:34:39.375] Different program with same set of files
Info 10894[16:34:40.626] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10895[16:34:40.631] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 463 structureChanged: false structureIsReused:: Completely Elapsed: 4.6036999970674515ms
Info 10896[16:34:40.631] Different program with same set of files
Info 10897[16:34:41.252] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10898[16:34:41.258] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 464 structureChanged: false structureIsReused:: Completely Elapsed: 5.993699997663498ms
Info 10899[16:34:41.258] Different program with same set of files
Info 10900[16:34:41.331] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10901[16:34:41.335] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 465 structureChanged: false structureIsReused:: Completely Elapsed: 3.940600000321865ms
Info 10902[16:34:41.335] Different program with same set of files
Info 10903[16:34:41.607] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10904[16:34:41.611] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 466 structureChanged: false structureIsReused:: Completely Elapsed: 4.526200000196695ms
Info 10905[16:34:41.611] Different program with same set of files
Info 10906[16:34:41.612] getCompletionData: Get current token: 0.006099998950958252
Info 10907[16:34:41.612] getCompletionData: Is inside comment: 0.001799996942281723
Info 10908[16:34:41.612] getCompletionData: Get previous token: 0.03139999881386757
Info 10909[16:34:41.612] getCompletionsAtPosition: isCompletionListBlocker: 0.004999998956918716
Info 10910[16:34:41.615] AutoImportProviderProject: found 5 root files in 5 dependencies in 0.7600999996066093 ms
Info 10911[16:34:41.615] Starting updateGraphWorker: Project: /dev/null/autoImportProviderProject4*
Info 10912[16:34:41.616] Finishing updateGraphWorker: Project: /dev/null/autoImportProviderProject4* Version: 5 structureChanged: false structureIsReused:: SafeModules Elapsed: 0.24579999968409538ms
Info 10913[16:34:41.616] getExportInfoMap: cache miss or empty; calculating new results
Info 10914[16:34:41.663] forEachExternalModuleToImportFrom autoImportProvider: 7.548200000077486
Info 10915[16:34:41.663] getExportInfoMap: done in 48.91380000114441 ms
Info 10916[16:34:41.668] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10917[16:34:41.668] collectAutoImports: response is complete
Info 10918[16:34:41.668] collectAutoImports: 5.311499997973442
Info 10919[16:34:41.669] getCompletionData: Semantic work: 56.65659999847412
Info 10920[16:34:41.686] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.662300001829863
Info 10921[16:34:41.688] getCompletionData: Get current token: 0.006200000643730164
Info 10922[16:34:41.688] getCompletionData: Is inside comment: 0.002199999988079071
Info 10923[16:34:41.688] getCompletionData: Get previous token: 0.030100002884864807
Info 10924[16:34:41.688] getCompletionsAtPosition: isCompletionListBlocker: 0.005499999970197678
Info 10925[16:34:41.690] getExportInfoMap: cache hit
Info 10926[16:34:41.696] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10927[16:34:41.696] collectAutoImports: response is complete
Info 10928[16:34:41.696] collectAutoImports: 6.122800000011921
Info 10929[16:34:41.696] getCompletionData: Semantic work: 8.214600000530481
Info 10930[16:34:41.704] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.259300000965595
Info 10931[16:34:41.706] getCompletionData: Get current token: 0.006699997931718826
Info 10932[16:34:41.706] getCompletionData: Is inside comment: 0.002100002020597458
Info 10933[16:34:41.706] getCompletionData: Get previous token: 0.03620000183582306
Info 10934[16:34:41.706] getCompletionsAtPosition: isCompletionListBlocker: 0.0065000019967556
Info 10935[16:34:41.709] getExportInfoMap: cache hit
Info 10936[16:34:41.712] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10937[16:34:41.712] collectAutoImports: response is complete
Info 10938[16:34:41.712] collectAutoImports: 2.1120999976992607
Info 10939[16:34:41.712] getCompletionData: Semantic work: 5.067200001329184
Info 10940[16:34:41.719] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.082699999213219
Info 10941[16:34:41.720] getCompletionData: Get current token: 0.006199996918439865
Info 10942[16:34:41.720] getCompletionData: Is inside comment: 0.001799996942281723
Info 10943[16:34:41.720] getCompletionData: Get previous token: 0.031700000166893005
Info 10944[16:34:41.720] getCompletionsAtPosition: isCompletionListBlocker: 0.006200000643730164
Info 10945[16:34:41.723] getExportInfoMap: cache hit
Info 10946[16:34:41.725] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10947[16:34:41.725] collectAutoImports: response is complete
Info 10948[16:34:41.726] collectAutoImports: 2.0888000018894672
Info 10949[16:34:41.726] getCompletionData: Semantic work: 5.191300000995398
Info 10950[16:34:41.732] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.3177000023424625
Info 10951[16:34:41.733] getCompletionData: Get current token: 0.006200000643730164
Info 10952[16:34:41.733] getCompletionData: Is inside comment: 0.0018000006675720215
Info 10953[16:34:41.733] getCompletionData: Get previous token: 0.03150000050663948
Info 10954[16:34:41.733] getCompletionsAtPosition: isCompletionListBlocker: 0.004899997264146805
Info 10955[16:34:41.735] getExportInfoMap: cache hit
Info 10956[16:34:41.738] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10957[16:34:41.738] collectAutoImports: response is complete
Info 10958[16:34:41.738] collectAutoImports: 2.4558999985456467
Info 10959[16:34:41.738] getCompletionData: Semantic work: 4.588199999183416
Info 10960[16:34:41.743] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.384700000286102
Info 10961[16:34:41.747] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10962[16:34:41.756] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 467 structureChanged: false structureIsReused:: Completely Elapsed: 8.890499997884035ms
Info 10963[16:34:41.756] Different program with same set of files
Info 10964[16:34:41.850] getCompletionData: Get current token: 0.006299998611211777
Info 10965[16:34:41.850] getCompletionData: Is inside comment: 0.0025999993085861206
Info 10966[16:34:41.850] getCompletionData: Get previous token: 0.03350000083446503
Info 10967[16:34:41.850] getCompletionsAtPosition: isCompletionListBlocker: 0.00480000302195549
Info 10968[16:34:41.852] getExportInfoMap: cache hit
Info 10969[16:34:41.857] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10970[16:34:41.857] collectAutoImports: response is complete
Info 10971[16:34:41.857] collectAutoImports: 4.862500000745058
Info 10972[16:34:41.857] getCompletionData: Semantic work: 6.8614999987185
Info 10973[16:34:41.863] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.074100002646446
Info 10974[16:35:08.635] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10975[16:35:08.643] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 468 structureChanged: false structureIsReused:: Completely Elapsed: 8.843699999153614ms
Info 10976[16:35:08.644] Different program with same set of files
Info 10977[16:35:09.102] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10978[16:35:09.109] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 469 structureChanged: false structureIsReused:: Completely Elapsed: 6.723600000143051ms
Info 10979[16:35:09.109] Different program with same set of files
Info 10980[16:35:10.748] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10981[16:35:10.755] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 470 structureChanged: false structureIsReused:: Completely Elapsed: 6.774500001221895ms
Info 10982[16:35:10.755] Different program with same set of files
Info 10983[16:35:10.755] getCompletionData: Get current token: 0.0064999982714653015
Info 10984[16:35:10.755] getCompletionData: Is inside comment: 0.009800001978874207
Info 10985[16:35:10.755] getCompletionData: Get previous token: 0.01720000058412552
Info 10986[16:35:10.755] getCompletionsAtPosition: isCompletionListBlocker: 0.00469999760389328
Info 10987[16:35:10.756] getCompletionData: Semantic work: 0.3872000016272068
Info 10988[16:35:10.756] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.4133000001311302
Info 10989[16:35:10.830] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10990[16:35:10.836] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 471 structureChanged: false structureIsReused:: Completely Elapsed: 5.512899998575449ms
Info 10991[16:35:10.836] Different program with same set of files
Info 10992[16:35:11.660] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10993[16:35:11.667] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 472 structureChanged: false structureIsReused:: Completely Elapsed: 7.204199999570847ms
Info 10994[16:35:11.667] Different program with same set of files
Info 10995[16:35:11.945] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10996[16:35:11.955] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 473 structureChanged: false structureIsReused:: Completely Elapsed: 9.165100000798702ms
Info 10997[16:35:11.955] Different program with same set of files
Info 10998[16:35:12.047] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 10999[16:35:12.052] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 474 structureChanged: false structureIsReused:: Completely Elapsed: 5.023699998855591ms
Info 11000[16:35:12.052] Different program with same set of files
Info 11001[16:35:12.220] getCompletionData: Get current token: 0.015699997544288635
Info 11002[16:35:12.220] getCompletionData: Is inside comment: 0.006299998611211777
Info 11003[16:35:12.220] getCompletionData: Get previous token: 0.0690000019967556
Info 11004[16:35:12.221] getCompletionsAtPosition: isCompletionListBlocker: 0.017000000923871994
Info 11005[16:35:12.227] getExportInfoMap: cache hit
Info 11006[16:35:12.235] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 11007[16:35:12.235] collectAutoImports: response is complete
Info 11008[16:35:12.235] collectAutoImports: 7.444499999284744
Info 11009[16:35:12.235] getCompletionData: Semantic work: 14.74380000308156
Info 11010[16:35:12.243] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.643800001591444
Info 11011[16:35:12.312] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11012[16:35:12.318] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 475 structureChanged: false structureIsReused:: Completely Elapsed: 5.923899997025728ms
Info 11013[16:35:12.318] Different program with same set of files
Info 11014[16:35:12.318] getCompletionData: Get current token: 0.003600001335144043
Info 11015[16:35:12.318] getCompletionData: Is inside comment: 0.0013999976217746735
Info 11016[16:35:12.318] getCompletionData: Get previous token: 0.017400000244379044
Info 11017[16:35:12.318] getCompletionsAtPosition: isCompletionListBlocker: 0.005800001323223114
Info 11018[16:35:12.322] getExportInfoMap: cache hit
Info 11019[16:35:12.324] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 11020[16:35:12.324] collectAutoImports: response is complete
Info 11021[16:35:12.324] collectAutoImports: 2.4813999980688095
Info 11022[16:35:12.324] getCompletionData: Semantic work: 6.3885999992489815
Info 11023[16:35:12.333] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.878100000321865
Info 11024[16:35:35.278] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11025[16:35:35.286] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 476 structureChanged: false structureIsReused:: Completely Elapsed: 8.355799999088049ms
Info 11026[16:35:35.286] Different program with same set of files
Info 11027[16:35:35.865] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11028[16:35:35.873] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 477 structureChanged: false structureIsReused:: Completely Elapsed: 7.94370000064373ms
Info 11029[16:35:35.873] Different program with same set of files
Info 11030[16:35:38.074] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11031[16:35:38.079] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 478 structureChanged: false structureIsReused:: Completely Elapsed: 4.572299998253584ms
Info 11032[16:35:38.079] Different program with same set of files
Info 11033[16:35:38.579] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11034[16:35:38.592] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 479 structureChanged: false structureIsReused:: Completely Elapsed: 13.475500002503395ms
Info 11035[16:35:38.592] Different program with same set of files
Info 11036[16:35:38.593] getCompletionData: Get current token: 0.008099999278783798
Info 11037[16:35:38.593] getCompletionData: Is inside comment: 0.0016000010073184967
Info 11038[16:35:38.595] getCompletionData: Get previous token: 2.312600001692772
Info 11039[16:35:38.595] getCompletionsAtPosition: isCompletionListBlocker: 0.008999999612569809
Info 11040[16:35:38.597] getExportInfoMap: cache hit
Info 11041[16:35:38.599] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 11042[16:35:38.599] collectAutoImports: response is complete
Info 11043[16:35:38.599] collectAutoImports: 2.279399998486042
Info 11044[16:35:38.599] getCompletionData: Semantic work: 4.099700000137091
Info 11045[16:35:38.606] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.756599999964237
Info 11046[16:35:40.600] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11047[16:35:40.605] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 480 structureChanged: false structureIsReused:: Completely Elapsed: 5.281700000166893ms
Info 11048[16:35:40.606] Different program with same set of files
Info 11049[16:35:40.665] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11050[16:35:40.670] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 481 structureChanged: false structureIsReused:: Completely Elapsed: 5.0150000005960464ms
Info 11051[16:35:40.670] Different program with same set of files
Info 11052[16:35:40.838] getCompletionData: Get current token: 0.030400000512599945
Info 11053[16:35:40.838] getCompletionData: Is inside comment: 0.012399997562170029
Info 11054[16:35:40.838] getCompletionData: Get previous token: 0.15620000287890434
Info 11055[16:35:40.839] getCompletionsAtPosition: isCompletionListBlocker: 0.07330000028014183
Info 11056[16:35:40.842] getCompletionData: Semantic work: 2.8927000015974045
Info 11057[16:35:40.842] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.09279999881982803
Info 11058[16:35:41.384] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11059[16:35:41.392] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 482 structureChanged: false structureIsReused:: Completely Elapsed: 7.832499999552965ms
Info 11060[16:35:41.392] Different program with same set of files
Info 11061[16:35:41.450] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11062[16:35:41.456] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 483 structureChanged: false structureIsReused:: Completely Elapsed: 5.991700001060963ms
Info 11063[16:35:41.456] Different program with same set of files
Info 11064[16:35:43.102] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11065[16:35:43.111] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 484 structureChanged: false structureIsReused:: Completely Elapsed: 9.061799999326468ms
Info 11066[16:35:43.111] Different program with same set of files
Info 11067[16:35:43.632] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11068[16:35:43.636] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 485 structureChanged: false structureIsReused:: Completely Elapsed: 3.953499998897314ms
Info 11069[16:35:43.636] Different program with same set of files
Info 11070[16:37:00.897] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11071[16:37:00.906] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 486 structureChanged: false structureIsReused:: Completely Elapsed: 8.88060000166297ms
Info 11072[16:37:00.906] Different program with same set of files
Info 11073[16:37:05.115] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11074[16:37:05.120] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 487 structureChanged: false structureIsReused:: Completely Elapsed: 4.9215999990701675ms
Info 11075[16:37:05.120] Different program with same set of files
Info 11076[16:37:05.783] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11077[16:37:05.790] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 488 structureChanged: false structureIsReused:: Completely Elapsed: 6.730900000780821ms
Info 11078[16:37:05.790] Different program with same set of files
Info 11079[16:37:05.790] getCompletionData: Get current token: 0.010799996554851532
Info 11080[16:37:05.790] getCompletionData: Is inside comment: 0.0027999989688396454
Info 11081[16:37:05.791] getCompletionData: Get previous token: 0.061500001698732376
Info 11082[16:37:05.791] getCompletionsAtPosition: isCompletionListBlocker: 0.006400000303983688
Info 11083[16:37:05.794] getCompletionData: Semantic work: 2.921799998730421
Info 11084[16:37:05.797] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.483299996703863
Info 11085[16:37:07.169] Format host information updated
Info 11086[16:37:07.170] Format host information updated
Info 11087[16:37:07.170] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11088[16:37:07.175] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 489 structureChanged: false structureIsReused:: Completely Elapsed: 5.33219999819994ms
Info 11089[16:37:07.175] Different program with same set of files
Info 11090[16:37:07.176] getCompletionData: Get current token: 0.041999999433755875
Info 11091[16:37:07.176] getCompletionData: Is inside comment: 0.00950000062584877
Info 11092[16:37:07.176] getCompletionData: Get previous token: 0.0731000006198883
Info 11093[16:37:07.176] getCompletionsAtPosition: isCompletionListBlocker: 0.005699999630451202
Info 11094[16:37:07.180] getCompletionData: Semantic work: 3.3399999998509884
Info 11095[16:37:07.190] getCompletionData: Get current token: 0.03179999813437462
Info 11096[16:37:07.190] getCompletionData: Is inside comment: 0.011699996888637543
Info 11097[16:37:07.190] getCompletionData: Get previous token: 0.05949999764561653
Info 11098[16:37:07.190] getCompletionsAtPosition: isCompletionListBlocker: 0.0054000020027160645
Info 11099[16:37:07.190] getCompletionData: Semantic work: 0.36329999938607216
Info 11100[16:37:08.203] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11101[16:37:08.213] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 490 structureChanged: false structureIsReused:: Completely Elapsed: 10.026300001889467ms
Info 11102[16:37:08.213] Different program with same set of files
Info 11103[16:37:08.214] getCompletionData: Get current token: 0.010600000619888306
Info 11104[16:37:08.214] getCompletionData: Is inside comment: 0.002399999648332596
Info 11105[16:37:08.214] getCompletionData: Get previous token: 0.04039999842643738
Info 11106[16:37:08.214] getCompletionsAtPosition: isCompletionListBlocker: 0.005600001662969589
Info 11107[16:37:08.216] getCompletionData: Semantic work: 2.2001999989151955
Info 11108[16:37:08.219] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.4310999996960163
Info 11109[16:37:08.871] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11110[16:37:08.877] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 491 structureChanged: false structureIsReused:: Completely Elapsed: 5.382800001651049ms
Info 11111[16:37:08.877] Different program with same set of files
Info 11112[16:37:10.499] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11113[16:37:10.503] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 492 structureChanged: false structureIsReused:: Completely Elapsed: 4.698100000619888ms
Info 11114[16:37:10.503] Different program with same set of files
Info 11115[16:37:14.879] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11116[16:37:14.883] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 493 structureChanged: false structureIsReused:: Completely Elapsed: 4.585400000214577ms
Info 11117[16:37:14.883] Different program with same set of files
Info 11118[16:37:15.206] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11119[16:37:15.212] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 494 structureChanged: false structureIsReused:: Completely Elapsed: 5.3867999985814095ms
Info 11120[16:37:15.212] Different program with same set of files
Info 11121[16:37:15.273] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11122[16:37:15.279] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 495 structureChanged: false structureIsReused:: Completely Elapsed: 5.2052000015974045ms
Info 11123[16:37:15.279] Different program with same set of files
Info 11124[16:37:16.682] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11125[16:37:16.692] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 496 structureChanged: false structureIsReused:: Completely Elapsed: 9.80739999935031ms
Info 11126[16:37:16.692] Different program with same set of files
Info 11127[16:37:16.749] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11128[16:37:16.755] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 497 structureChanged: false structureIsReused:: Completely Elapsed: 5.189000003039837ms
Info 11129[16:37:16.755] Different program with same set of files
Info 11130[16:37:18.037] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11131[16:37:18.041] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 498 structureChanged: false structureIsReused:: Completely Elapsed: 4.666500002145767ms
Info 11132[16:37:18.042] Different program with same set of files
Info 11133[16:37:18.310] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11134[16:37:18.329] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 499 structureChanged: false structureIsReused:: Completely Elapsed: 19.095899999141693ms
Info 11135[16:37:18.329] Different program with same set of files
Info 11136[16:37:54.131] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11137[16:37:54.138] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 500 structureChanged: false structureIsReused:: Completely Elapsed: 6.898499999195337ms
Info 11138[16:37:54.138] Different program with same set of files
Info 11139[16:37:55.734] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11140[16:37:55.743] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 501 structureChanged: false structureIsReused:: Completely Elapsed: 9.285199999809265ms
Info 11141[16:37:55.744] Different program with same set of files
Info 11142[16:38:49.605] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11143[16:38:49.613] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 502 structureChanged: false structureIsReused:: Completely Elapsed: 8.507399998605251ms
Info 11144[16:38:49.613] Different program with same set of files
Info 11145[16:38:50.753] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11146[16:38:50.757] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 503 structureChanged: false structureIsReused:: Completely Elapsed: 4.058100000023842ms
Info 11147[16:38:50.757] Different program with same set of files
Info 11148[16:38:51.260] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11149[16:38:51.265] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 504 structureChanged: false structureIsReused:: Completely Elapsed: 4.577499996870756ms
Info 11150[16:38:51.265] Different program with same set of files
Info 11151[16:38:51.265] getCompletionData: Get current token: 0.006299998611211777
Info 11152[16:38:51.265] getCompletionData: Is inside comment: 0.0016000010073184967
Info 11153[16:38:51.265] getCompletionData: Get previous token: 0.03139999881386757
Info 11154[16:38:51.265] getCompletionsAtPosition: isCompletionListBlocker: 0.056299999356269836
Info 11155[16:38:51.272] getCompletionData: Semantic work: 6.570900000631809
Info 11156[16:38:51.279] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.13289999961853
Info 11157[16:38:51.365] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11158[16:38:51.373] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 505 structureChanged: false structureIsReused:: Completely Elapsed: 7.802000001072884ms
Info 11159[16:38:51.373] Different program with same set of files
Info 11160[16:38:51.373] getCompletionData: Get current token: 0.006099998950958252
Info 11161[16:38:51.373] getCompletionData: Is inside comment: 0.0020999982953071594
Info 11162[16:38:51.373] getCompletionData: Get previous token: 0.031199999153614044
Info 11163[16:38:51.373] getCompletionsAtPosition: isCompletionListBlocker: 0.006999999284744263
Info 11164[16:38:51.379] getCompletionData: Semantic work: 5.366900000721216
Info 11165[16:38:51.391] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.749499998986721
Info 11166[16:38:51.487] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11167[16:38:51.491] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 506 structureChanged: false structureIsReused:: Completely Elapsed: 4.6271000020205975ms
Info 11168[16:38:51.492] Different program with same set of files
Info 11169[16:38:51.492] getCompletionData: Get current token: 0.007400002330541611
Info 11170[16:38:51.492] getCompletionData: Is inside comment: 0.0025999993085861206
Info 11171[16:38:51.492] getCompletionData: Get previous token: 0.03539999946951866
Info 11172[16:38:51.492] getCompletionsAtPosition: isCompletionListBlocker: 0.013999998569488525
Info 11173[16:38:51.500] getCompletionData: Semantic work: 7.848099999129772
Info 11174[16:38:51.507] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.775400001555681
Info 11175[16:38:52.759] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11176[16:38:52.767] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 507 structureChanged: false structureIsReused:: Completely Elapsed: 8.567299999296665ms
Info 11177[16:38:52.767] Different program with same set of files
Info 11178[16:38:52.767] getCompletionData: Get current token: 0.005899999290704727
Info 11179[16:38:52.767] getCompletionData: Is inside comment: 0.0016000010073184967
Info 11180[16:38:52.767] getCompletionData: Get previous token: 0.051600001752376556
Info 11181[16:38:52.768] getCompletionsAtPosition: isCompletionListBlocker: 0.008099999278783798
Info 11182[16:38:52.775] getCompletionData: Semantic work: 7.6389999985694885
Info 11183[16:38:52.784] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.00389999896288
Info 11184[16:40:06.560] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11185[16:40:06.566] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 508 structureChanged: false structureIsReused:: Completely Elapsed: 6.125999998301268ms
Info 11186[16:40:06.566] Different program with same set of files
Info 11187[16:40:06.566] getCompletionData: Get current token: 0.006599999964237213
Info 11188[16:40:06.566] getCompletionData: Is inside comment: 0.0018000006675720215
Info 11189[16:40:06.566] getCompletionData: Get previous token: 0.03310000151395798
Info 11190[16:40:06.567] getCompletionsAtPosition: isCompletionListBlocker: 0.023500002920627594
Info 11191[16:40:06.572] getCompletionData: Semantic work: 5.096900001168251
Info 11192[16:40:06.578] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.242200002074242
Info 11193[16:40:07.135] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11194[16:40:07.141] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 509 structureChanged: false structureIsReused:: Completely Elapsed: 5.296999998390675ms
Info 11195[16:40:07.141] Different program with same set of files
Info 11196[16:40:10.172] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11197[16:40:10.177] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 510 structureChanged: false structureIsReused:: Completely Elapsed: 5.6224999986588955ms
Info 11198[16:40:10.177] Different program with same set of files
Info 11199[16:40:10.355] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11200[16:40:10.360] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 511 structureChanged: false structureIsReused:: Completely Elapsed: 5.0871999971568584ms
